Name,Price
"Apple Strudel Braids, 4-pack",$4.00
All Butter Chocolatine 4 pack,$4.99
Berry Strudel,$4.00
Chocolate Menorah,$2.99
"Farmer's Market Tea Biscuits, Raisin",$6.29
"All Butter Almondine Croissants, 2 Pack",$3.49
"Wonder English Muffins, Whole Wheat",$3.79
"All Butter Croissants, 2 Pack",$2.29
Chocolate Pumpkin,$5.00
President's Choice Double Chocolate Mini Muffins,$6.99
"All Butter Almond Croissant, 4-Pack",$4.99
"Farmer's Market Tea Biscuits, Cheddar Cheese",$6.29
Peach Cobbler Muffins,$5.00
"All Butter Chocolatine, 2 Pack",$2.29
Blueberry Muffins,$5.00
"Chocolatine Mini Croissants In Clamshell, Pack of 10",$4.29
Cinnamon Bun,$6.29
Banana Nut Muffins,$5.00
Croissant Plain Mini 10 Pack,$4.29
Raspberry Turnover 4-pack,$4.00
"Chocolatine, 10 pack",$4.29
"Strawberry Cheese Strudel, 4-pack",$4.00
Farmer's Market Mini Cinnamon Rolls,$6.29
Christmas Figure Box,$5.99
Cherry Turnover 4-Pack,$4.00
"Black Forest Strudel, 4 pack",$4.99
LA FOURNEE DOREE Croissant Bun,$7.79
Croissant Cheese Mini 10 Pack,$4.29
"Mini Plain Croissants, 10 pack",$4.29
President's Choice Cannoli Kit,$8.99
President's Choice Original Thin Pizza Crusts Thin,$4.89
Pizza Dough,$2.79
President's Choice Thick Pizza Crust,$4.69
President's Choice Italian Style Bread Crumbs,$3.29
President's Choice Appetizer Flatbreads,$3.59
President's Choice Bread Crumbs,$3.29
"President's Choice Flatbread, Original",$3.59
President's Choice Multigrain Pizza Crusts,$4.89
Old Mill 12 Thin Pizza Starter Kit,$5.49
President's Choice Multigrain Flatbread,$3.59
Farmer's Market Oatmeal & Chocolate Cookies,$6.29
Vachon Jos Louis The Original Cakes,$4.99
Farmer's Market Chocolate Chip Cookies,$6.29
Farmer's Market Pumpkin Pie 10 Inch,$11.99
Farmer's Market Oatmeal Raisin Cookies,$6.29
"Farmer's Market Loaf Cake, Banana",$6.29
Vachon Ah Caramel,$4.99
Farmer's Market Apple Pie 10 Inch,$11.99
Farmer's Market Lemon Poppyseed Iced Loaf Cake,$6.29
Hostess Twinkies Cakes,$3.99
Farmer's Market Pecan Butter Tarts,$6.99
Baxters Quinn's Swiss Roll Chocolate,$6.79
Farmer's Market Cinnamon Swirl Iced Loaf Cake,$6.29
"Farmer's Market Banana Loaf Cake, Sliced",$6.29
Farmer's Market Chocolate Chip Cookies,$8.29
Farmer's Market Oatmeal Chocolate Chip Cookies,$8.29
"Farmer's Market Sliced Loaf Cake, Marble",$6.29
School Safe Muffin Bars Banana Chocolate Chip,$4.49
two-bite Mini Vanilla Cupcakes 12 Pack,$5.29
"Farmer's Market Loaf Cake, Cinnamon Swirl",$6.29
Hostess Cupcakes Chocolate Cakes,$3.99
Charlottes Real Chocolate Brownie Bites,$5.29
Farmer's Market Brownies,$5.79
School Safe Muffin Bars Birthday Cake,$4.49
"Farmer's Market Loaf Cake, Marble",$6.29
"Pumpkin Pie, 8 Inch",$6.99
Farmer's Market Fudge Square,$7.29
Farmer's Market Oatmeal Raisin Cookies,$8.29
Farmer's Market Cookies Oatmeal,$6.29
Farmer's Market Nanaimo Square,$7.29
"Celebration Cupcakes, White",$6.79
Baxters Quinn's Vanilla Raspberry Cream,$6.79
Farmer's Market Tuxedo Cake,$16.99
two-bite Mini Chocolate Cupcakes 12 Pack,$5.29
Old Fashioned Apple Pie,$1.79
Ready Bake Heart Shape Cake 8 - Chocolate,$12.99
Raspberry Log 8 Inch,$18.99
Farmer's Market T&S Shortbread Cookies Pk 12,$6.29
Chocolate Boston Donuts 2 Pack,$3.99
Farmer's Market Black Forest Cake,$17.99
Farmer's Market Chocolate Cake,$17.99
6 Chocolate Truffle Cake,$20.99
Farmer's Market Cake Chocolate,$28.99
"Farmer's Market Sliced Loaf Cake, Vanilla",$6.29
Farmer's Market Cinnamon Coffee Cake,$6.00
Farmer's Market Apple Crumble Pie,$11.99
Red Velvet Cake,$4.00
Sha Sha Ginger Snap Cookies,$6.99
Cinnamon Twist Donuts 2 Pack,$3.99
Farmer's Market Assorted Mini Tarts,$6.99
"White Single Layer Celebration Cake, 8 in",$7.99
Farmer's Market Cake Vanilla,$28.99
President's Choice Vanilla Bark Cake,$21.29
Glazed Croissant Donut 6 pack,$7.99
President's Choice Triple Chocolate Cake,$21.29
Farmer's Market Strawberry Shortcake,$16.99
School Safe Bursting Blueberry,$4.49
Chocolate Boston Donuts 6 pack,$7.99
"Farmer's Market Coffee Cake, Lemon Curd",$6.00
Old Fashioned Cherry Pie,$1.79
Cadbury Caramilk Dome Cake,$18.99
"Celebration Cupcakes, Chocolate",$6.79
Farmer's Market Lemon Curd Cake,$6.99
Cream Fudge Log 8 Inch,$18.99
Scheps Bakeries Stroopwafles Caramel Filled Waffles,$3.99
Farmer's Market Red Velvet Cake,$6.99
Sha Sha Coconut Chia Snaps,$6.99
Sara Lee Little Bites™ Party Cake Muffins,$4.99
Farmer's Market Chocolate Cake,$6.99
Honey Glazed Ring Donuts 2 Pack,$3.79
"Cherry Pie, 8 Inch",$6.99
Moms Cherry Pound Cake,$5.99
Hawaiian Sprinkle Donutss 2 Pack,$3.99
Sara Lee Little Bites Chocolate Chip Muffins,$4.99
Chatman's Peanut Butter Delights,$7.99
Honey Glazed Donuts 6 pack,$7.99
Raised Hawaiian Donuts 6 Pack,$7.99
Farmer's Market Chocolate Ganache Coffee Cake,$6.00
Farmer's Market Marble Coffee Cake,$6.00
Kimberley's Bakeshoppe Soft Sugar Cookies Vanilla Frosted,$9.99
"Red Velvet Cake, Slice",$4.00
Farmer's Market Mini Angel Food Cakes,$7.29
"Cake, Round White",$19.99
Farmer's Market Lemon Tarts,$6.99
two-bite Christmas Mini Cupcakes Chocolate Pack Of 12,$5.29
Elite 6 Triple Chocolate Mousse,$18.99
"Cake Slice, Truffle Royal",$4.00
Chocolats Favoris Bûche Dulce De Leche Chocolate,$30.49
Elite Sweets Milky Way Cake,$18.99
"Strawberry Rhubarb Pie, 8 Inch",$6.99
Farmer's Market Angel Food Cake,$7.29
Dutchie Donuts 6 pack,$7.99
Vachon Ah Louis™ Caramel/Red Velvet Cakes,$4.99
Farmer's Market Macaroons,$6.49
Farmer's Market Pecan Pie 9 Inch,$11.99
Paneriso Brownies,$5.99
Charlottes Squares White Chocolate Raspberry Brownies,$5.49
"Caramel Apple Pie, 8 Inch",$6.99
Chocolats Favoris Chocolate Log,$24.99
"Chocolate Single Layer Celebration Cake, 8 in",$7.99
Paneriso Banana Loaf Cake,$8.49
"Elite Sweets Cannoli Cake, 6in",$18.99
"Blueberry Pie, 8 Inch",$6.99
Baxters Swiss Rolls Strawberry Shortcake,$6.79
Dutchie Donut 2 Pack,$4.49
Vachon Jelly Log Rolled Sponge Cakes,$4.99
Sha Sha Ginger Snaps,$6.99
Charlottes Spring Butter Spritz Party Tray Rectangle,$8.99
Old Fashioned Wild Blueberry Pie,$1.79
Farmer's Market Double Chocolate Cake,$14.99
Farmer's Market Tiramisu Cake,$14.99
Hostess Cupcakes Cakes Vanilla Fun Pack,$3.99
Farmer's Market Hello Dolly 7 Layer Square,$7.29
Old Fashioned Lemon Pie,$1.79
Apple Fritter Donut 6 pack,$7.99
8 Lemon Meringue Pie,$6.49
Farmer's Market Date Square,$7.29
Chocolate Tpped Long John Donut 6 pack,$7.99
6 Chocolate Brownie Cheesecake,$20.99
Kimberley's Bakeshoppe Vanilla White & Green Mixed Frosted Cookies Pk 10,$4.99
"Paneriso Chocolate Chip Cookies, Gluten-Free",$8.49
two-bite Two-Bite Unicorn Brownie Party Platter,$6.99
Delallo Assorted Italian Cookies,$7.99
Apple Fritter Donut 2 Pack,$3.99
Fudge Log 8 Inch,$18.99
"Chatman's Seasonal Selection 1, Yum Yums, Oh Henry, Moch & Chocolate Mallow",$8.99
Chocolate Dip Donut 2 Pack,$3.99
Kimberley's Bakeshoppe Holiday Ginger Frosted Cookies Pk 10,$4.99
two-bite Christmas Mini Cupcakes Vanilla Pack Of 12,$5.29
"Truffle Royale Cake, Slice",$4.00
Farmer's Market Vanilla Cake,$6.99
Farmer's Market Waffles,$7.49
Truffle Royale,$20.99
Charlottes 6 Holiday Chocolate Fudge Cake,$6.99
Sha Sha Cookies Pumpkin Spice Snaps,$5.49
"Apple Pie, 8 Inch",$6.99
Paneriso Lemon Loaf Cake,$8.49
Farmer's Market Farmer Market Homestyle Minced Fruit Tarts Pack Of 6,$6.99
"Apple Valley Apple Pie, No Sugar Added 8,$6.29",21123117_EA
Cinnamon Twist Donut 6 pack,$7.99
President's Choice Gluten Free Strawberry Cake,$12.49
Farmer's Market Carrot Cake,$17.99
Farmer's Market Cookies and Creme Cake,$17.99
"Farmer's Market Cookies, Peanut Butter, 12 Pack",$6.29
Farmer's Market Raisin Butter Tarts,$6.99
Raised Chocolate Donuts 6 Pack,$7.99
Farmer's Market Peanut Butter Cookies,$8.29
Farmer's Market Lemon Squares,$7.29
"Ziggy's Rainbow Cheese Tortellini, Small",$5.29
Olivieri Skillet Gnocchi,$6.49
Olivieri Rainbow Tortellini with Cheese,$11.99
Olivieri Skillet Gnocchi,$10.99
"Olivieri Tortellini, 3 Cheese",$11.99
Olivieri Stix Skillet Gnocchi,$5.99
"Olivieri Ravioli, Fresh Ricotta & Spinach",$11.99
"Ziggy's Rainbow Cheese Tortellini, Small",$10.09
Olivieri Pesto Mozzarella Skillet Gnocchi,$6.79
President's Choice Rosée Pasta Sauce,$5.99
"Olivieri Pasta Sauce, Creamy Rose‚",$9.99
Ziggy's Cheese and Bacon Tortellini,$5.29
"Olivieri Pasta, Lasagna Sheets",$6.49
Olivieri Cheddar Bacon Family Size Skillet Gnocchi,$11.79
Olivieri Chicken Sacchettini,$11.99
Olivieri Potato Gnocchi,$6.49
President's Choice Alfredo Sauce,$8.29
President's Choice Rosée Pasta Sauce,$8.29
PC Splendido Splendido Four Cheese Rainbow Tortellini,$9.99
President's Choice Pesto,$7.29
O Sole Mio Beefless Tortellini,$10.69
O Sole Mio Cheese Style Tortellini,$10.69
PC Black Label Shrimp & Lobster Ravioli Grandi,$6.99
Olivieri Ravioli Mushroom Lovers,$11.99
PC Black Label Ravioli Grandi Butternut Squash & Brown Butter,$6.99
PC Black Label Cappellacci Beet and Goat's Milk Cheese,$7.29
President's Choice Mac & Cheese Sauce,$8.29
O Sole Mio Alfredo Sauce,$8.59
Olivieri Cauliflower Emmental Skillet Gnocchi,$6.79
O Sole Mio Tortelloni Sausageless,$10.69
"Ziggy's Tortellini, Beef",$10.09
PC Black Label Mezzelune Burrata & ‘Nduja,$6.99
PC Black Label Girassoli Made with Buffalo Milk Mozzarella,$7.29
PC Splendido Mushroom Ravioli,$9.99
"PC Black Label Triangoli, Porcini Mushroom with Truffle",$7.29
President's Choice Marinara Pasta Sauce,$8.29
St Hubert Tourtière,$4.69
Meyer's Beef Sausage Rolls,$9.99
Farmer's Market Creamy Chicken and Vegetable Pot Pie,$8.99
Farmer's Market Quiche Lorraine,$8.99
Farmer's Market Quiche Florentine,$8.99
St Hubert Lorraine Quiche 235 g,$4.69
Swiss Chalet Pot Pie Chicken,$9.29
Farmer's Market Pork and Beef Tourtiere,$8.99
Swiss Chalet Pot Pie Chicken and Bacon,$9.29
Sabatini Broccoli Cheddar Quiche Large,$11.49
"Sabatini Large Quiche, Ham & Swiss Cheese",$11.49
Sabatini Broccoli Cheddar Quiche Small,$6.99
Sabatini Spinach Quiche Large,$11.49
Sabatini Spinach Quiche Small,$6.99
"Sabatini Traditional Chicken Pie, Large",$11.49
Sabatini Steak And Mushroom Pie Large,$11.49
"Sabatini Traditional Chicken Pie, Small",$6.99
Sabatini Steak And Mushroom Pie Small,$6.99
Sabatini Leek & Bacon Quiche Small,$6.99
Sabatini Tourtiere Small,$6.99
President's Choice Chicken Dipping Sauce,$2.29
"PC Blue Menu Hard-boiled Eggs, Omega-3",$1.79
Oh Snap Crunchy Dill Pickle Snacking Cuts Dilly Bites,$2.39
From Our Chefs Spicy Thai Dipping Sauce,$0.79
From Our Chefs Buffalo Wing Dipping Sauce,$0.79
Summer Fresh Snack 'N' Go Hummus,$1.99
"Sabra Hummus, Roasted Garlic with Pretzels",$3.69
Sabra Roasted Red Pepper Hummus with Pretzels,$3.69
Oh Snap Hot N' Spicy Pickle Snacking Cuts Hottie Bites,$2.39
Atypique Non-Alcoholic Cocktail Gin & Tonic,$8.99
Gruvi Alcohol Free Wine Dry Secco,$15.99
Atypique Non-Alcoholic Cocktail Spritz,$8.99
President's Choice Dealcoholized Mulled Wine With Natural Flavour,$7.49
