Name,Price
"PC Blue Menu Air Chilled Chicken Thighs, Bone-in, Skin-on",$10.00
Chicken Strips,$10.00
"President's Choice Free From Chicken Drumsticks, Club Pack",$9.68
"PC Blue Menu Air Chilled Chicken Drumsticks, 8-Pack",$10.00
Chicken Nuggets,$10.00
"President's Choice Pub Recipe Chicken Strips, Fully Cooked",$6.99
"President's Choice Free From Air Chilled Chicken Breast Cutlet, Tray Pack",$11.27
No Name Breaded Chicken Cutlettes Chicken Strips,$7.49
Popcorn Chicken Bites,$5.00
President's Choice Gluten Free Chicken Strips,$6.99
President's Choice World of Flavours Chicken Southern BBQ,$23.39
President's Choice Free From Turkey Thighs,$7.69
"President's Choice Chicken Nuggets, Club Pack",$11.99
"President's Choice Chicken Wings Club Pack, Honey Garlic",$29.99
Organic Breaded Chicken Fillets,$13.99
"President's Choice Pub Recipe Chicken Strips, Fully Cooked, Club Size",$11.99
Schneider Salt & Cracked Pepper Chicken Wings,$12.99
"No Name Chicken Burger, Club Pack",$11.49
President's Choice Butter Infused Young Turkey - Frozen - 7-9kg,$65.00
Butterball Frozen Stuffed Turkey 5-7 Kg,$55.00
President's Choice Free From Whole Chicken Air Chilled,$13.57
President's Choice Butter Infused Whole Chicken,$10.99
President's Choice Nashville-Style Chicken Wings,$16.99
President's Choice Turkey Breast Roast,$24.74
"Butterball Turkey, 9-11KG Frozen",$82.00
President's Choice Chicken Wing Nashville,$21.29
"Turkey Wings, Tray Pack",$4.85
Yorkshire Valley Farms Organic Chicken Meatballs,$13.21
Janes BBQ Chickens Bites,$21.99
No Name Salt & Pepper Chicken Wings,$16.49
President's Choice Gochujang Sweet & Spicy Chicken Wings,$16.99
Janes Pub Style Turkey Nuggets,$14.99
"President's Choice Too Good To Be Wings, Honey Garlic",$15.49
President's Choice Gochujang Sweet & Spicy Chicken Bites,$15.49
President's Choice Butter Infused Young Turkey - 3-5 kg,$38.00
"President's Choice Butter Infused Young Turkey, Frozen  9-11kg",$80.00
"President's Choice Air Chilled Chicken Breast Cutlet, Boneless, Skinless",$12.00
"President's Choice Free From Boneless, Skinless Chicken Thighs",$12.34
President's Choice Butter Infused Young Turkey - Frozen - 5-7 kg,$49.00
Chicken Breasts Organic Extra Lean,$26.00
President's Choice Free From Boneless Skinless Turkey Breast,$8.82
"Pinty's Young Turkey Heritage Recipe Seasoned With Natural Flavours, 3-5 KG Frozen",$30.76
"President's Choice Free From Split Chicken Breasts, Bone-in, Skin-on",$12.33
Frozen Grade A Turkey 7-9 Kg,$70.40
Frozen Organic Whole Turkey,$95.55
Frozen Grade A Turkey 3-5 Kg,$35.20
"President's Choice Air Chilled Chicken Thighs, Club Pack",$14.49
Turkey Breast,$16.66
President's Choice World of Flavours Chicken Legs Skin-On Jerk,$16.95
PC Blue Menu Chicken Breast Roast Wild Rice & Mushroom Stuffing,$14.99
Frozen Chicken Breast Boneless Skinless,$14.76
President's Choice Butter-Infused Turkey Crown,$36.99
Butterball Frozen Stuffed Turkey 7-9 Kg,$67.00
"No Name Honey Garlic Chicken Wings, Club Pack",$24.49
President's Choice Nashville Breaded Chicken Bites,$15.49
Schneider Texas BBQ Chicken Wings,$12.99
President's Choice Crisp & Crunchy Mild Southern-Style Chicken Wings,$29.99
President's Choice Free From Crisp & Crunchy Mild Southern-Style Chicken Wings,$16.99
President's Choice Rotisserie-Style Chicken Wings,$16.99
"No Name Fully Cooked, Breaded Chicken Nuggets Cutlettes",$7.49
"President's Choice Too Good To Be Wings Boneless Chicken Breast Chunks, Butter Buffalo",$15.49
President's Choice Crisp & Crunchy Spicy Southern-Style Chicken Wings,$16.99
"Chicken Fries, Fully Cooked",$10.00
Breaded Chicken Burger,$10.00
"Butterball Frozen Turkey, 5-7 Kg",$51.00
President's Choice Jerk Chicken Wings,$16.99
"Butterball Frozen Turkey, 3-5 Kg",$40.00
Turkey Breast,$21.63
"Maple Leaf Prime Seasoned Whole Chicken, Herb & Garlic",$27.08
President's Choice Free From Turkey Breast Scaloppine,$9.36
"Pinty's Young Turkey Heritage Recipe Seasoned With Natural Flavours, 5-7 KG Frozen",$39.22
Turkey Drumsticks,$5.45
Chicken Mozzarella,$10.00
President's Choice World of Flavours Filipino Adobo Chicken Legs,$5.85
President's Choice Free From Split Turkey Wings,$6.00
President's Choice Butter-Infused Stuffed Turkey Crown,$40.99
President's Choice Turkey Breast Roast with Traditional Cranberry Stuffing,$17.99
President's Choice Easy Carve Turkey with Traditional Cranberry Stuffing,$56.99
President's Choice Frozen Stuffed Turkey 7-9 Kg,$69.00
Yorkshire Valley Farms Organic Chicken Bites,$13.99
Janes Boneless Chicken Bites Buffalo,$21.99
President's Choice Medium Buffalo-Style Chicken Wings,$16.99
"President's Choice Chicken Wings, Crisp & Crunchy Mild Southern-Style",$16.99
President's Choice Gluten Free Chicken Burgers,$6.99
President's Choice Gluten Free Chicken Nuggets,$6.99
"Janes Pub Style Chicken Fries, Fully Cooked",$14.49
President's Choice Dry-Rubbed Hardwood-Smoked Chicken Wings,$16.99
"No Name Chicken Strips, Club Pack",$11.49
Frozen Grade A Turkey 5-7 Kg,$52.80
President's Choice Chicken Wing Split Buffalo,$21.61
President's Choice Free From Turkey Breast Fillet,$7.87
Turkey Breast Boneless,$21.64
President's Choice Free From Skin On Turkey Drumsticks,$6.43
"Frozen Grade A Turkey, Whole Over 11 Kg",$105.60
"Pinty's Young Turkey Seasoned with Natural Flavours, Frozen",$40.76
President's Choice Free From Split Turkey Breast,$12.42
"Butterball Seasoned Turkey Thighs, Boneless Skinless, Chili & Lime",$16.20
President's Choice Yuzu Citrus Chicken Wings,$16.99
"Janes Boneless Chicken Bites, Honey Garlic",$21.99
Pinty's Buffalo Chicken Wings,$22.99
President's Choice Salt and Pepper Turkey Wings,$16.99
"No Name Chicken Wings, Honey Garlic",$16.49
"President's Choice Free From Chicken Thigh, Bone-in, Skin-on",$6.27
Janes Turkey Strips,$14.99
President's Choice Honey Garlic Chicken Wings,$16.99
President's Choice Too Good To Be Wings Maple Barbecue Boneless Coated Chicken Breast Chunks,$15.49
"No Name Fully Cooked, Breaded Chicken Burgers",$7.49
President's Choice Everything Seasoned Breaded Chicken Breast Fillets,$15.99
"No Name Chicken Wings, Mild BBQ",$16.49
No Name Crispy Southern Style Chicken,$16.99
Southern-Style Popcorn Chicken,$10.00
"No Name Chicken Wings, Club Pack",$24.49
Butterball Boneless Stuffed Turkey Ball Frozen,$26.99
Butterball Boneless White & Dark Meat Turkey Breast Roast,$26.99
Butterball Frozen Turkey 7-9 Kg,$67.00
President's Choice Free From Skinless Boneless Turkey Breast Strips,$8.58
Houston Avenue Bar & Grill Portuguese Flavoured Flattened Chicken,$13.21
"Breaded Mozzarella Cheese Sticks, Uncooked",$15.00
"President's Choice Air Chilled Chicken Drumsticks, Club Pack",$13.05
Turkey Thighs,$12.31
"Fresh Whole Turkey, Boneless",$38.65
"Maple Leaf Prime Seasoned Chicken Drum & Thigh, Lemon Pepper",$17.48
Organic Chicken Wings,$13.00
Extra Lean Ground Chicken,$8.63
"Pinty's Young Turkey Seasoned with Natural Flavours, Frozen",$37.14
President's Choice Breaded Chicken Strips,$6.99
President's Choice Honey Garlic Chicken Wings,$16.99
Frozen Grade A Turkey 9-11 Kg,$88.00
Butterball Homestyle Stuffing,$7.99
Butterball Boneless Turkey Breast Roast,$27.99
Pinty's Chicken Wings Honey & Garlic Flavoured,$22.99
President's Choice Free From Extra Lean Ground Chicken,$10.00
Sufra Chicken Wings,$12.00
"President's Choice Butter Infused Stuffed Turkey  5-7 Kg, Frozen",$53.00
Janes Turkey Burgers,$14.99
Beef Striploin Steak,$7.38
Lean Ground Beef,$8.00
"Stewing Beef, Club Pack",$24.17
Extra Lean Ground Beef,$9.00
Sirloin Tip Oven Roast,$28.26
"President's Choice Certified Angus Beef, Extra Lean Ground Sirloin",$10.00
Beef Hip Stir Fry Strips,$8.14
President's Choice Free From Lean Ground Beef,$9.99
"Beef Stewing Cubes, Boneless",$12.74
Italian Meatballs,$10.00
Medium Ground Beef,$7.00
President's Choice Sirloin Beef Meatballs,$17.99
President's Choice Thick & Juicy™ Prime Rib Beef Burger,$16.99
Lean Ground Beef,$8.00
Beef Inside Round Oven Roast,$16.79
President's Choice Swedish Beef Meatballs,$17.99
Swedish Meatballs,$10.00
Beef Striploin Fast Fry Steak,$6.65
Marcangelo Homestyle Burgers Flame Grilled Value Pack,$10.99
"Lean Ground Beef, Club Pack",$25.09
"President's Choice Certified Angus Beef, Top Sirloin Grilling Steak",$12.37
Beef Marinated Striploin Steak,$7.82
President's Choice Free From Boneless Rib Steak,$17.90
Beef Top Sirloin Oven Roast,$41.17
President's Choice Thick & Juicy™ Sirloin Beef Burgers,$16.99
"T-Bone Grilling Steak, Fast Fry",$17.54
PC Blue Menu Sirloin Beef Burger,$16.99
PC Blue Menu Angus Beef Meatballs,$17.99
"Lean Ground Beef & Pork, Club Pack",$20.27
PC Blue Menu Thick & Juicy Turkey Burgers,$16.99
"Navel Beef, 4LB",$22.99
"Rib Roast, 2 & 3 Bone",$73.26
Beef Texas BBQ Cheddar Meatball,$7.14
T-Bone Steak,$43.05
Outside Round Roast,$21.41
Sirloin Tip Steak,$9.68
"President's Choice Certified Angus Beef, Premium Top Sirloin Roast",$32.79
Certified Angus Beef Frenched Beef Rib Steak,$84.46
President's Choice Cab Sirloin Top Roast,$24.66
"President's Choice Certified Angus Beef Sirloin Tip Roast, Service Case",$26.05
"President's Choice Canadian Angus Beef Tip Steak, Tray Pack",$14.27
President's Choice Cab Strip Loin Steak Club Pack,$32.71
"Extra Lean Ground Beef, Club Pack",$27.84
"Beef Strip Steak, Bone-In, Club Pack",$34.88
Beef T-Bone Grilling Steak,$23.42
President's Choice Thick & Juicy™ Chicken Burgers,$16.99
"President's Choice Meatballs, Italian Style",$17.99
Beef Lean Meatball Plain,$6.55
President's Choice Thick & Juicy™ Beef Burgers,$16.99
PC Blue Menu Italian Chicken Meatballs,$17.99
Lean Ground Beef & Pork,$7.09
"Beef Blade Simmering Steak, Boneless, Club Pack",$21.15
Beef Top Sirloin Grilling Steak Boneless,$15.88
President's Choice Pork Hot Pot Sliced Pork Shoulder,$7.99
Rib Steak Fast Fry,$13.35
T-Bone Steak,$17.73
Whole Beef Tenderloin,$164.25
"Beef Cap-off Rib Grilling Steak, Club Pack",$39.66
President's Choice Free From Turkey Meatballs,$17.99
Top Sirloin Beefeater Steak,$13.49
President's Choice Australian Angus Beef Burgers Grass Fed,$8.99
"Beef Bottom Blade Pot Roast, Boneless",$29.32
Al Safa Certified Lean Ground Beef,$14.00
President's Choice Chicken Hot Pot Sliced Chicken Breast,$7.99
Beef Oxtail,$16.19
"Beef Eye of Round Marinating Steak, Club Pack",$22.49
"President's Choice Certified Angus Beef, Tenderloin Grilling Steak",$40.12
"President's Choice Certified Angus Beef, Stewing Beef, Service Case",$14.86
"President's Choice Certified Angus Beef, Premium Tenderloin Oven Roast",$101.95
Prime Rib Roast,$63.92
"Beef Inside Round Marinating Steak, Club Pack",$14.06
"President's Choice Certified Angus Beef Top Sirloin Boneless Steak, Service Case",$17.63
"Beef Striploin Steak, Club Pack",$30.94
"President's Choice Certified Angus Beef, Prime Rib Roast, Service Case",$83.35
"President's Choice Certified Angus Beef Premium Tenderloin Oven Roast, Service Case",$89.10
President's Choice Meatless Meatballs,$7.99
President's Choice Angus Beef Meatballs,$17.99
"No Name Burger C/Pack 20'S 5Lb, Club Pack",$22.99
"Beef Rib Grilling Steak, Boneless",$16.52
Inside Round Marinating Steak,$7.27
President's Choice Free From Top Sirloin Steak,$15.73
President's Choice Free From Striploin Steak,$13.09
Butcher's Choice Beef Burgers,$14.49
"Beef Striploin Steak, Club Pack",$35.32
President's Choice Beef Hot Pot Sliced Beef Rib Eye,$9.99
Grilling Beef Back Ribs,$18.53
"President's Choice Certified Angus Beef, Top Sirloin, Service Case",$35.36
President's Choice Kofta Beef Meatballs,$9.99
Beef Sirloin Tip Steak,$9.71
Beef Eye of Round Oven Roast,$22.52
President's Choice Free From Extra Lean Ground Beef,$10.99
Beef Top Sirloin Grilling Cap Steak,$14.29
Beef Eye of Round Marinating Steak,$7.68
Beef Flank Steak,$20.05
Strip Loin Bone In Club Pack,$21.29
"Beef Sirloin Tip Steak, Club Pack",$23.96
Beef Top Sirloin Fast Fry Steak,$9.60
"Beef Strip Steak, Bone-In",$13.72
Beef Braising Short Ribs,$22.62
T-Bone Grilling Steak Club Pack,$40.58
President's Choice Free From Boneless Blade Roast Beef,$20.33
President's Choice Free From Sirloin Tip Roast Beef,$20.61
PC Black Label Wagyu Beef Burgers,$16.99
PC Blue Menu Thick & Juicy™ Lean Beef Burgers,$16.99
"Butcher's Choice Beef Burger, Club Pack",$32.99
President's Choice Free From Angus Beef Meatball,$17.99
Prime Beef Striploin Grilling Steak,$29.60
"Beef Striploin Grilling Steak, Club Pack",$16.62
Beef Marrow Soup Bones,$7.67
Beef Tenderloin Grilling Steak,$29.46
Top Sirloin Beefeater Medallion,$12.36
PC Black Label Umami Wagyu Burgers,$16.99
Impossible Foods Inc. Plant-based Burger,$11.99
Beef Boneless Blade Steak,$11.05
Beef Flank Steak,$26.87
Beyond Meat Beyond Burger Plant-Based,$7.99
President's Choice Free From Boneless Stewing Beef,$12.99
President's Choice Holiday Feast Turkey Stuffing Burgers,$15.00
Beef Inside Round Fast Fry Steak,$4.16
Impossible Foods Inc. Simulated Meat Burger Patties Made From Plants,$9.49
President's Choice Free From Angus Beef Burger,$16.99
"Butcher's Choice BBQ Beef Burgers, Hickory Flavour",$14.49
PC Blue Menu Italian Beef Meatballs,$17.99
Pork Loin Schnitzel,$5.46
President's Choice World Of Flavours Canadian Maple Apple Butter Roast,$13.99
"Marcangelo Chicken Souvlaki, Value Pack",$16.49
"Marcangelo Pork Souvlaki, Value Pack",$15.99
President's Choice World Of Flavours Greek Seasoned Pork Loin Roast,$13.99
President's Choice Worlds of Flavors Carnitas Pork Shoulder,$15.99
President's Choice Barbecue Seasoned Pork Shoulder Blade (World Of Flavours ),$15.99
Chicken Breast Schnitzel,$8.82
Marinated Chicken Breasts Boneless,$10.08
Marcangelo Chicken Breast Medallions Bacon Wrapped 452 g,$16.49
Chicken Stir Fry Strips,$7.93
Marcangelo Bacon Wrapped Beef,$16.49
Pork Stir Fry Strips,$5.39
Marinated Chicken Breasts Boneless,$10.39
Marcangelo Sweet Chili Lime Pork Sirloin Roast,$12.49
President's Choice World Of Flavours Greek Seasoned Pork Loin Chops,$10.49
Marinated Chicken Wings,$8.40
Marcangelo Chicken Breasts With Spinach And Feta,$13.99
"Marcangelo Bacon Wrapped Beef Medallion, Value Pack",$34.99
Marcangelo Bacon Wrapped Turkey,$11.49
Marinated Chicken Thighs,$8.63
Marcangelo Turkey Breast Roast Wrap Bacon,$13.49
Marinated Chicken Drums,$5.46
Marinated Pork Chops Boneless,$5.78
Seasoned Chicken Breasts,$10.10
Seasoned Chicken Wings,$7.66
"Stuffed Chicken Breast Bruschetta, Service Case",$4.49
Marcangelo Pork Medallions Bacon Wrapped,$8.99
"Marinated Pork Tenderloin, Service Case",$4.91
Bruschetta Stuffed Chicken,$5.99
Marinated Top Sirloin Beef Kebabs (2pk),$13.09
Breaded Chicken Wings,$7.35
Marinated Pork Kebab (2pk),$10.93
"Pork Chops Boneless Marinated, Service Case",$6.55
"Marinaded Pork Kebab, 2-Pack",$11.24
"Pork Stuffed Mushroom Cap, Mild",$4.72
"Plain Chicken Kebab, 2-Pack",$11.51
"Plain Pork Kebab, 2-Pack",$10.59
Legacy Beef Tenderloin Kabob Southern Bbq,$11.99
Chicken Stuffed Mushroom Risotto,$5.99
"Pork Stuffed Mushroom Cap, Hot",$4.27
Seasoned Chicken Thighs,$8.23
Marinated Pork Belly,$11.74
Johnsonville Original Breakfast Sausage,$7.99
Johnsonville Mild Italian Sausage,$7.99
Johnsonville Maple Breakfast Sausage,$7.99
President's Choice Free From Mild Italian Pork Sausages,$7.99
Johnsonville Hot Italian Sausage,$7.99
President's Choice Free From Original Breakfast Pork Sausages,$7.99
Johnsonville Original Bratwurst Sausage,$7.99
President's Choice Free From Maple Breakfast Pork Sausages,$7.99
President's Choice Free From Honey Garlic Flavoured Pork Sausages,$7.99
Johnsonville Ground Mild Italian Sausage,$7.99
President's Choice Free From Hot Italian Pork Sausages,$7.99
President's Choice Free From Bangers Pork Sausages,$7.99
President's Choice Free From Chorizo Pork Sausages,$7.99
Johnsonville Brown Sugar & Honey Breakfast Sausage,$7.99
Johnsonville Original Breakfast Sausage Rounds,$7.99
"Schneider Smoked Sausage, Classic Cheddar",$8.99
Johnsonville Ground Hot Italian Sausage,$7.99
President's Choice Cheddar Smokies,$13.99
"Schneider Smoked Sausage, Classic Recipe",$8.99
Johnsonville Honey Garlic Sausage,$7.99
Beyond Meat Beyond Beef Grounds,$9.99
Lilydale Daystarters Sausage Turkey,$5.99
President's Choice Original Smokies,$13.99
Marcangelo Mild Italian Sausage,$14.99
Beyond Meat Sausage Mild Italian,$9.99
Beyond Meat Beyond Sausage Hot Italian,$9.99
"President's Choice Cocktail Sausage Smokies, Original",$9.99
"Johnsonville Smoked Sausage, Cheddar",$7.49
Maple Leaf Mini-Sizzlers Breakfast Sausages,$9.99
Maple Lodge Farms LT Ultimate Chicken Wiener,$7.19
Beyond Meat Breakfast Sausage,$7.99
Marcangelo Italian Pork Meatballs,$14.99
Marcangelo Pork Breakfast Patties,$14.99
"Marcangelo Sausage Honey Garlic Italian, Value Pack",$14.99
Lilydale Sausage Turkey Maple Flavour,$5.99
Marcangelo Sweet Italian Jumbo Sausage,$9.99
Marcangelo Marc Angelo Pork Sausages with Rapini and Parmigiano Reggiano Cheese 675 g,$9.99
President's Choice Free From Honey Garlic Flavoured Pork Sausages,$16.99
"Marcangelo Pork Sausages, Honey Garlic",$6.99
Cured Salt Pork,$4.64
Hot Italian Pork Sausage,$7.39
"Schneider Smoked Sausage, Oktoberfest",$8.99
Schneider Sausages With Cheeses And Jalapeño Naturally Hardwood Smoked Spicy Three Cheese Jalapeño,$8.99
Johnsonville Fully Cooked Maple Breakfast Sausages,$6.29
Clean Gourmet Chicken Sweet Pepper Fully Cooked Sausage,$5.99
President's Choice Cheddar Jalapeno Smokies Pork Sausages,$13.99
Rea Italian Sausage,$9.99
Maple Lodge Farms LT Ultimate Chicken Breakfast Sausages Maple Flavour,$6.99
"Schneider Smokies, Original Smoked Sausage",$16.49
Gold Label Naturally Smokeys Smoked Sausages Made With Natural Ingredients Cheddar,$5.79
President's Choice World of Flavours Greek Meatballs,$9.99
"Smoked Pork Chop, Bone In",$9.33
"Johnsonville Breakfast Sausage, Cajun",$7.99
"Marcangelo Italian Pork Sausages, Mild",$6.99
President's Choice Free From Mild Italian Pork Sausages,$16.99
Marcangelo Hot Italian Jumbo Sausage,$9.99
"Schneider Smokies, Sharp Cheddar Smoked Sausage",$16.49
Gold Label Naturally Smokeys Smoked Sausages With Natural Ingredient Brats,$5.79
Maple Lodge Farms LT Ultimate Mild Chicken Dinner Sausage,$6.99
"Schneider Smoked Sausage, Spicy Sicilian",$8.99
"Johnsonville Smoked Sausage, Beef",$8.49
"Johnsonville Smoked Sausage, Buffalo Cheese",$7.49
Lilydale Sausage Chicken,$5.99
Hot Italian Style Pork Sausage,$6.92
President's Choice Free From Hot Italian Pork Sausages,$16.99
Maple Lodge Farms LT Ultimate Dinner Sausage Hot,$6.99
President's Choice Turkey Smokies,$8.99
"Chicken Breast Kabobs Souvlaki, Seasoned & Uncooked, 10 Kabobs",$14.99
Marcangelo Italian Style Pork Sausages Spicy Italian,$5.99
Marcangelo Frozen Twisters Jumbo Sausage,$9.99
Rea Italian Sausage Rosemary Garlic,$9.99
"Marcangelo Italian Sausages, Sweet",$14.99
Mild Italian Pork Sausage,$7.28
Rea Italian Mild Sausage,$9.99
"Johnsonville Smoked Sausage, Doubled Smoked",$7.49
No Name Knackwurst Smoked Sausages,$11.99
Pillers Smoked Sausage Original Knackwurst,$7.49
Johnsonville Fully Cooked Breakfast Sausage,$6.29
President's Choice October Wurst Fully Cooked Pork Sausages,$13.99
President's Choice Italian Smokies,$13.99
Gold Label Naturally Smokeys Smoked Sausages Made With Natural Ingredients Original,$5.79
"Marcangelo Italian Pork Sausages, Hot",$6.99
"Johnsonville Smoked Sausage, Polish Style",$6.99
Chorizo Style Pork Sausage,$6.93
Mild Italian Style Pork Sausage Meat,$7.98
Butcher's Choice Pork and Beef Breakfast Sausages,$3.98
Smoked Pork Hock,$10.59
Mild Italian Style Pork Sausage,$7.12
President's Choice Free From Sausages,$6.99
Honey Garlic Pork Sausage Meat,$7.44
Maple Lodge Farms LT Ultimate Chicken Breakfast Sausages Original,$6.99
Rea Italian Sausage Mild Fennel,$9.99
"Johnsonville Smoked Sausage, Beef & Cheddar",$8.49
President's Choice Honey Garlic Smokies,$13.99
Pillers Piller's Smoked Sausage Cheddar Grillwurst,$7.49
President's Choice Italian Meatballs,$11.99
"Marcangelo Italian Sausages, Hot",$14.99
President's Choice World of Flavours Korean Meatballs,$9.99
"Pork Sirloin Kabobs Souvlaki, Seasoned & Uncooked, 15 Kabobs",$14.99
Chorizo Style Pork Sausage Meat,$7.41
Marcangelo Italian Style Pork Sausages Sweet Italian,$5.99
Marcangelo Beef Sausages,$9.99
Marcangelo Honey Garlic Flavour Pork Sausages,$5.99
Clean Fully Cooked Sausage Gourmet Chicken Spinach Feta,$5.99
Johnsonville Smoked & Fully Cooked Sausages Pure Pork Smoked Bratwurst,$7.49
Maple Leaf Oktoberfest Dinner Sausage,$9.99
Pillers Piller's Smoked Sausage Original Grillwurst,$7.49
Marcangelo Hot Italian Sausage,$14.99
Pork Side Rib Portion,$31.92
Pork Tenderloin Pack of 2,$8.15
President's Choice Free From Lean Ground Pork,$7.49
Pork Half Loin,$33.00
Schneider Original Half Ham,$18.49
Montana's Montana's Texan BBQ Ribs,$15.99
Swiss Chalet BBQ Pork Ribs,$16.99
Pork Back Ribs,$14.58
Maple Leaf Original Natural Smoked Ham,$16.99
"Swiss Chalet Pork Back Ribs, Honey Garlic",$16.99
Pork Tenderloin,$4.93
"Boneless Pork Chop Center & Rib, Club Pack",$8.09
Cooks Premium Lean Hickory Smoked Ham Steak,$7.79
"Ground Pork, Lean",$7.04
President's Choice Free From Smoked Ham,$17.49
President's Choice Smokin Stampede Pork Back Ribs Frozen,$16.99
"Pork Loin Chop Center Chop, Club Pack",$9.78
Schneider 97% Fat Free Lower Sodium Smoked Ham,$18.49
President's Choice Honey Barbecue Pork Back Ribs,$16.99
"President's Choice Fully Cooked Pork Back Ribs, Smokin Stampede",$16.99
Maple Leaf Natural Smoked Black Forest Ham,$16.99
Boneless Rib End Pork Fast Fry Chops,$7.13
"Lethbridge Pork Loin Rib Rack, Bone In",$23.51
"Pork Center Chop Bone In, Club Pack",$18.75
Lethbridge Pork Loin Rib Chop Bone In,$12.33
"President's Choice Free From Boneless Rib End Pork Roast, Tray Pack",$7.57
Free From Boneless Center Cut Chop,$9.30
"Sirloin End Chops, Boneless Club Pack",$13.20
Olymel Smoked Boneless Toupie Ham,$16.99
President's Choice Free From Pork Rib-Eye Steak,$5.17
Maple Leaf Natural Smoked Original Sausage,$8.99
Butcher's Selection Honey Garlic Pork Tenderloin,$12.99
Lous BBQ Pork Back Rib,$15.99
President's Choice Ham Steak,$5.29
"President's Choice Free From Bone In Pork Center Chop, Club Pack",$25.12
"Lethbridge Pork Back Rib, Service Case",$16.96
"Lethbridge Pork Tenderloin, Service Case",$11.32
Schneider Applewood Smoked Sliced Ham,$18.49
Lethbridge Pork Back Ribs,$12.62
